name,date,price,maxp,minp,qty,opnp
TFFIF,2026-06-26,6.75,6.8,6.7,2824843,6.75
WHAIR,2026-06-29,7.75,7.75,7.5,1039691,7.75
TFFIF,2026-06-29,6.7,6.75,6.7,782182,6.75
TFFIF,2026-06-30,6.7,6.75,6.7,3642324,6.7
WHAIR,2026-06-30,7.75,7.75,7.7,123718,7.75
WHAIR,2026-07-01,7.75,7.75,7.65,512611,7.75
TFFIF,2026-07-01,6.8,6.8,6.7,1756489,6.75
WHAIR,2026-07-02,7.8,7.85,7.7,628541,7.75
TFFIF,2026-07-02,6.8,6.8,6.75,3478903,6.75
WHAIR,2026-07-03,7.9,7.9,7.8,467423,7.8
TFFIF,2026-07-03,6.8,6.85,6.75,2515039,6.85
TFFIF,2026-07-06,6.75,6.8,6.7,6570685,6.8
WHAIR,2026-07-06,7.85,7.95,7.85,438565,7.9
WHAIR,2026-07-07,7.85,7.9,7.85,560300,7.85
TFFIF,2026-07-07,6.75,6.75,6.7,3013673,6.75
WHAIR,2026-07-08,7.85,8.0,7.85,1548116,7.85
TFFIF,2026-07-08,6.7,6.75,6.7,1226332,6.75
WHAIR,2026-07-09,7.95,8.0,7.9,800835,7.9
TFFIF,2026-07-09,6.7,6.75,6.7,2532948,6.75
WHAIR,2026-07-10,7.95,8.0,7.85,1594323,7.95
TFFIF,2026-07-10,6.75,6.75,6.7,2379609,6.75
WHAIR,2026-07-13,8.0,8.0,7.9,779367,7.95
TFFIF,2026-07-13,6.7,6.75,6.7,1995395,6.75
WHAIR,2026-07-14,8.0,8.0,7.95,783308,7.95
TFFIF,2026-07-14,6.7,6.75,6.7,691923,6.75
TFFIF,2026-07-15,6.75,6.75,6.7,6419533,6.7
WHAIR,2026-07-15,8.05,8.05,7.95,909137,8.0
WHAIR,2026-07-16,8.15,8.15,8.0,1048004,8.0
TFFIF,2026-07-16,6.8,6.8,6.75,5293710,6.75
WHAIR,2026-07-17,8.1,8.15,8.05,836655,8.15
TFFIF,2026-07-17,6.75,6.85,6.75,3927014,6.8
WHAIR,2026-07-20,8.1,8.15,8.05,1129928,8.1
TFFIF,2026-07-20,6.85,6.9,6.75,5557720,6.75
WHAIR,2026-07-21,8.15,8.2,8.1,974821,8.1
TFFIF,2026-07-21,6.9,6.9,6.85,2581074,6.85
WHAIR,2026-07-22,8.15,8.2,8.05,447851,8.15
TFFIF,2026-07-22,6.85,6.9,6.85,1909893,6.9
WHAIR,2026-07-23,8.15,8.15,8.05,390316,8.1
TFFIF,2026-07-23,6.85,6.9,6.8,2658827,6.85
WHAIR,2026-07-24,8.0,8.15,8.0,1024401,8.05
TFFIF,2026-07-24,6.8,6.85,6.8,2720186,6.85
WHAIR,2026-07-27,8.15,8.2,8.05,993196,8.05
TFFIF,2026-07-27,6.85,6.85,6.8,3708746,6.8
WHAIR,2026-07-30,8.15,8.25,8.15,1513216,8.2
TFFIF,2026-07-30,6.85,6.85,6.8,1810993,6.85
WHAIR,2026-07-31,8.2,8.25,8.2,1776733,8.25
TFFIF,2026-07-31,6.9,6.95,6.85,4881268,6.85
WHAIR,2026-08-03,8.35,8.35,8.2,971242,8.25
TFFIF,2026-08-03,7.05,7.1,6.9,6868613,6.9
WHAIR,2026-08-04,8.35,8.4,8.35,1252573,8.4
TFFIF,2026-08-04,7.05,7.1,7.0,1986798,7.05
WHAIR,2026-08-05,8.4,8.4,8.35,324707,8.4
TFFIF,2026-08-05,7.1,7.15,7.05,5102780,7.05
WHAIR,2026-08-06,8.45,8.45,8.35,1084649,8.35
TFFIF,2026-08-06,7.15,7.2,7.1,2700773,7.1
